video_name,frame,object_id,iou
video_04_static_long,137,2,0.9203703703703704
video_04_static_long,138,1,0.991551184622262
video_04_static_long,138,2,0.8895212587880816
video_04_static_long,139,1,0.9917076848033347
video_04_static_long,139,2,0.7821845174973489
video_04_static_long,140,1,0.9915545677857059
video_04_static_long,140,2,0.9350672971989814
video_04_static_long,141,1,0.9892380648173174
video_04_static_long,141,2,0.7315010570824524
video_04_static_long,142,1,0.9887623152709359
video_04_static_long,142,2,0.9414293390650188
video_04_static_long,143,1,0.9888420530622366
video_04_static_long,143,2,0.9670767631259747
video_04_static_long,144,1,0.9877199682716884
video_04_static_long,144,2,0.9704347826086956
video_04_static_long,145,1,0.9864511306297888
video_04_static_long,145,2,0.9725615153124447
video_04_static_long,146,1,0.9852810723790124
video_04_static_long,146,2,0.9635197066911091
video_04_static_long,147,1,0.9859500138083402
video_04_static_long,147,2,0.9660203493952774
video_04_static_long,148,1,0.9854035696220825
video_04_static_long,148,2,0.9716426979947337
video_04_static_long,149,1,0.9851179263054781
video_04_static_long,149,2,0.9691358024691358
video_04_static_long,150,1,0.9849456479236725
video_04_static_long,150,2,0.9605966162065895
video_04_static_long,151,1,0.9855008077544426
video_04_static_long,151,2,0.970554405337014
video_04_static_long,152,1,0.9864420877521314
video_04_static_long,152,2,0.9767168391345249
video_04_static_long,153,1,0.9846930049598085
video_04_static_long,153,2,0.9724352828379674
video_04_static_long,154,1,0.9855497657310505
video_04_static_long,154,2,0.9769041769041769
video_04_static_long,155,1,0.9851569506726457
video_04_static_long,155,2,0.9793346774193549
video_04_static_long,156,1,0.9850615922044493
video_04_static_long,156,2,0.9789665022072189
video_04_static_long,157,1,0.9844449681828895
video_04_static_long,157,2,0.983159582999198
video_04_static_long,158,1,0.9829125838683207
video_04_static_long,158,2,0.9787644787644788
video_04_static_long,159,1,0.9842325695984232
video_04_static_long,159,2,0.9826458036984352
video_04_static_long,160,1,0.9812629766546818
video_04_static_long,160,2,0.9797178130511464
video_04_static_long,161,1,0.9803600654664485
video_04_static_long,161,2,0.9774459006400488
video_04_static_long,162,1,0.9799261015827497
video_04_static_long,162,2,0.9732313575525813
video_04_static_long,163,1,0.9791055085477465
video_04_static_long,163,2,0.971341874578557
video_04_static_long,164,1,0.9777724378229004
video_04_static_long,164,2,0.964655480185648
video_04_static_long,165,1,0.976360225140713
video_04_static_long,165,2,0.9694224235560589
video_04_static_long,166,1,0.9763799909402705
video_04_static_long,166,2,0.9623314829500397
video_04_static_long,167,1,0.97508038585209
video_04_static_long,167,2,0.9665961945031712
video_04_static_long,168,1,0.9724161769789146
video_04_static_long,168,2,0.9682399647110719
video_04_static_long,169,1,0.9734361610968295
video_04_static_long,169,2,0.9593157651410079
video_04_static_long,170,1,0.9722201753739592
video_04_static_long,170,2,0.9533754249635745
video_04_static_long,171,1,0.9740893156531016
video_04_static_long,171,2,0.9500509683995922
video_04_static_long,172,1,0.9727201257861635
video_04_static_long,172,2,0.9487453283502403
video_04_static_long,173,1,0.9744897959183674
video_04_static_long,173,2,0.9473389355742297
video_04_static_long,174,1,0.9718885552218886
video_04_static_long,174,2,0.9427904261529481
video_04_static_long,175,1,0.9700326292289198
video_04_static_long,175,2,0.9368548876745598
video_04_static_long,176,1,0.9730591988656505
video_04_static_long,176,2,0.9393939393939394
video_04_static_long,177,1,0.9723161260849703
video_04_static_long,177,2,0.9306472919418758
video_04_static_long,178,1,0.9693385066717138
video_04_static_long,178,2,0.9438280166435506
video_04_static_long,179,1,0.969310716736935
video_04_static_long,179,2,0.9515895953757225
video_04_static_long,180,1,0.9659102472779078
video_04_static_long,180,2,0.9511278195488722
video_04_static_long,181,1,0.9641911219408835
video_04_static_long,181,2,0.9529780564263323
video_04_static_long,182,1,0.9637011468656052
video_04_static_long,182,2,0.9504065040650407
video_04_static_long,183,1,0.9647920604914934
video_04_static_long,183,2,0.9443037974683545
video_04_static_long,184,1,0.9663248512469933
video_04_static_long,184,2,0.9540636042402827
video_04_static_long,185,1,0.9627480091780267
video_04_static_long,185,2,0.9449035812672176
video_04_static_long,186,1,0.9617706237424547
video_04_static_long,186,2,0.9465138490926457
video_04_static_long,187,1,0.9626797185683695
video_04_static_long,187,2,0.9443892750744787
video_04_static_long,188,1,0.9610642439974043
video_04_static_long,188,2,0.9406952965235174
video_04_static_long,189,1,0.9597661623108665
video_04_static_long,189,2,0.9407327586206896
video_04_static_long,190,6,0.0
video_04_static_long,190,1,0.9596290234588107
video_04_static_long,190,2,0.9368879216539717
video_04_static_long,191,6,0.0
video_04_static_long,191,1,0.9585889570552147
video_04_static_long,191,2,0.9337142857142857
video_04_static_long,192,6,0.0
video_04_static_long,192,1,0.9563106796116505
video_04_static_long,192,2,0.943089430894309
video_04_static_long,193,6,0.0
video_04_static_long,193,1,0.9564939219449776
video_04_static_long,193,2,0.9388489208633094
video_04_static_long,194,6,0.0
video_04_static_long,194,1,0.9572036746583016
video_04_static_long,194,2,0.9310344827586207
video_04_static_long,195,6,0.0
video_04_static_long,195,1,0.9586271744240714
video_04_static_long,195,2,0.9442282749675746
video_04_static_long,196,6,0.0
video_04_static_long,196,1,0.9580246913580247
video_04_static_long,196,2,0.937748344370861
video_04_static_long,197,6,0.0
video_04_static_long,197,1,0.9567357512953368
video_04_static_long,197,2,0.9370725034199726
video_04_static_long,198,6,0.0
video_04_static_long,198,1,0.9537087168381159
video_04_static_long,198,2,0.9311797752808989
video_04_static_long,199,6,0.0
video_04_static_long,199,1,0.956410982168129
video_04_static_long,199,2,0.9238505747126436
video_04_static_long,200,6,0.0
video_04_static_long,200,1,0.9543703703703704
video_04_static_long,200,2,0.9238805970149254
video_04_static_long,201,6,0.0
video_04_static_long,201,1,0.9507282305546948
video_04_static_long,201,2,0.900887573964497
video_04_static_long,202,6,0.0
video_04_static_long,202,1,0.952994204764971
video_04_static_long,202,2,0.9076923076923077
video_04_static_long,203,6,0.0
video_04_static_long,203,1,0.9559515803631473
video_04_static_long,203,2,0.9398373983739837
video_04_static_long,204,6,0.0
video_04_static_long,204,1,0.9551192145862553
video_04_static_long,204,2,0.9258649093904449
video_04_static_long,205,6,0.0
video_04_static_long,205,1,0.954843408594319
video_04_static_long,205,2,0.9408695652173913
video_04_static_long,206,6,0.0
video_04_static_long,206,1,0.9504913076341648
video_04_static_long,206,2,0.9345132743362832
video_04_static_long,207,6,0.0
video_04_static_long,207,1,0.950626959247649
video_04_static_long,207,2,0.9244604316546763
video_04_static_long,208,6,0.0
video_04_static_long,208,1,0.9498777506112469
video_04_static_long,208,2,0.9219330855018587
video_04_static_long,209,6,0.0
video_04_static_long,209,1,0.9510961214165261
video_04_static_long,209,2,0.9310344827586207
video_04_static_long,210,6,0.0
video_04_static_long,210,1,0.9508556384379113
video_04_static_long,210,2,0.9129593810444874
video_04_static_long,211,6,0.0
video_04_static_long,211,1,0.9505668934240363
video_04_static_long,211,2,0.9067460317460317
video_04_static_long,212,6,0.0
video_04_static_long,212,1,0.9469732519943689
video_04_static_long,212,2,0.9238683127572016
video_04_static_long,213,6,0.0
video_04_static_long,213,1,0.9466795928259816
video_04_static_long,213,2,0.9285714285714286
video_04_static_long,214,6,0.0
video_04_static_long,214,1,0.9422022919780767
video_04_static_long,214,2,0.9114470842332614
video_04_static_long,215,6,0.0
video_04_static_long,215,1,0.9462532299741602
video_04_static_long,215,2,0.9348314606741573
video_04_static_long,216,6,0.0
video_04_static_long,216,1,0.9458735262593784
video_04_static_long,216,2,0.9357798165137615
video_04_static_long,217,6,0.0
video_04_static_long,217,1,0.947310038824182
video_04_static_long,217,2,0.925754060324826
video_04_static_long,218,6,0.0
video_04_static_long,218,1,0.9464082098061574
video_04_static_long,218,2,0.9330143540669856
video_04_static_long,219,6,0.0
video_04_static_long,219,1,0.9465334900117509
video_04_static_long,219,2,0.9481481481481482
video_04_static_long,220,3,0.0
video_04_static_long,220,6,0.0
video_04_static_long,220,1,0.9509685230024213
video_04_static_long,220,2,0.9346733668341709
video_04_static_long,221,3,0.0
video_04_static_long,221,6,0.0
video_04_static_long,221,1,0.9448233106013639
video_04_static_long,221,2,0.9309462915601023
video_04_static_long,222,3,0.0
video_04_static_long,222,6,0.0
video_04_static_long,222,1,0.9475367882277671
video_04_static_long,222,2,0.9306666666666666
video_04_static_long,223,3,0.0
video_04_static_long,223,6,0.0
video_04_static_long,223,1,0.9429508196721311
video_04_static_long,223,2,0.9423076923076923
video_04_static_long,224,3,0.0
video_04_static_long,224,6,0.0
video_04_static_long,224,1,0.9405806887238353
video_04_static_long,224,2,0.930939226519337
video_04_static_long,225,3,0.0
video_04_static_long,225,6,0.0
video_04_static_long,225,1,0.9389736477115118
video_04_static_long,225,2,0.9297752808988764
video_04_static_long,226,3,0.0
video_04_static_long,226,6,0.0
video_04_static_long,226,1,0.9386152748037117
video_04_static_long,226,2,0.9127906976744186
video_04_static_long,227,3,0.0
video_04_static_long,227,6,0.0
video_04_static_long,227,1,0.9349890430971513
video_04_static_long,227,2,0.9296636085626911
video_04_static_long,228,3,0.0
video_04_static_long,228,6,0.0
video_04_static_long,228,1,0.9364723467862481
video_04_static_long,228,2,0.9204892966360856
video_04_static_long,229,3,0.0
video_04_static_long,229,6,0.0
video_04_static_long,229,1,0.9396751740139211
video_04_static_long,229,2,0.916923076923077
video_04_static_long,230,3,0.0
video_04_static_long,230,6,0.0
video_04_static_long,230,1,0.9354330708661417
video_04_static_long,230,2,0.9247648902821317
video_04_static_long,231,3,0.0
video_04_static_long,231,6,0.0
video_04_static_long,231,1,0.9413680781758957
video_04_static_long,231,2,0.9320388349514563
video_04_static_long,232,3,0.0
video_04_static_long,232,6,0.0
video_04_static_long,232,1,0.9393687707641196
video_04_static_long,232,2,0.9278688524590164
video_04_static_long,233,3,0.0
video_04_static_long,233,6,0.0
video_04_static_long,233,1,0.9369138959931799
video_04_static_long,233,2,0.9230769230769231
video_04_static_long,234,3,0.0
video_04_static_long,234,6,0.0
video_04_static_long,234,1,0.9464442493415277
video_04_static_long,234,2,0.9389830508474576
video_04_static_long,235,3,0.0
video_04_static_long,235,6,0.0
video_04_static_long,235,1,0.9349376114081996
video_04_static_long,235,2,0.9351535836177475
video_04_static_long,236,3,0.0
video_04_static_long,236,6,0.0
video_04_static_long,236,1,0.9378427787934186
video_04_static_long,236,2,0.9636363636363636
video_04_static_long,237,3,0.0
video_04_static_long,237,6,0.0
video_04_static_long,237,1,0.9306466729147141
video_04_static_long,237,2,0.945054945054945
video_04_static_long,238,3,0.0
video_04_static_long,238,6,0.0
video_04_static_long,238,1,0.9379178605539638
video_04_static_long,238,2,0.9558823529411765
video_04_static_long,239,3,0.0
video_04_static_long,239,6,0.0
video_04_static_long,239,1,0.9400196656833825
video_04_static_long,239,2,0.9360902255639098
video_05_dynamic_short,0,3,0.9483814523184602
video_05_dynamic_short,0,1,0.967035732259688
video_05_dynamic_short,0,2,0.9534883720930233
video_05_dynamic_short,1,3,0.946551724137931
video_05_dynamic_short,1,1,0.970663921770458
video_05_dynamic_short,1,2,0.9547088425593099
video_05_dynamic_short,2,3,0.9416809605488851
video_05_dynamic_short,2,1,0.9699921031850487
video_05_dynamic_short,2,2,0.9443573667711599
video_05_dynamic_short,3,3,0.9370629370629371
video_05_dynamic_short,3,1,0.9706929608326486
video_05_dynamic_short,3,2,0.906047516198704
video_05_dynamic_short,4,3,0.9117896522476675
video_05_dynamic_short,4,1,0.9712643678160919
video_05_dynamic_short,4,2,0.7741935483870968
video_05_dynamic_short,5,3,0.9060869565217391
video_05_dynamic_short,5,1,0.9671332927571515
video_05_dynamic_short,5,2,0.7988826815642458
video_05_dynamic_short,6,3,0.7691659646166807
video_05_dynamic_short,6,1,0.9659906396255851
video_05_dynamic_short,6,2,0.8780487804878049
video_05_dynamic_short,7,3,0.8652694610778443
video_05_dynamic_short,7,1,0.9661585365853659
video_05_dynamic_short,7,2,0.8815368196371398
video_05_dynamic_short,8,3,0.9057750759878419
video_05_dynamic_short,8,1,0.9669926650366748
video_05_dynamic_short,8,2,0.9127640036730946
video_05_dynamic_short,9,3,0.930327868852459
video_05_dynamic_short,9,1,0.9663446556559676
video_05_dynamic_short,9,2,0.9394190871369295
video_05_dynamic_short,10,3,0.9218573046432617
video_05_dynamic_short,10,1,0.9654727331397225
video_05_dynamic_short,10,2,0.9036805011746281
video_05_dynamic_short,11,3,0.924863387978142
video_05_dynamic_short,11,1,0.9604091059056417
video_05_dynamic_short,11,2,0.9094457455113193
video_05_dynamic_short,12,3,0.8998527245949927
video_05_dynamic_short,12,1,0.9622827156444737
video_05_dynamic_short,12,2,0.936698717948718
video_05_dynamic_short,13,3,0.8904109589041096
video_05_dynamic_short,13,1,0.9648666232921275
video_05_dynamic_short,13,2,0.9227053140096618
video_05_dynamic_short,14,3,0.8807692307692307
video_05_dynamic_short,14,1,0.961139896373057
video_05_dynamic_short,14,2,0.9148264984227129
video_05_dynamic_short,15,3,0.8763769889840881
video_05_dynamic_short,15,1,0.9644817565385857
video_05_dynamic_short,15,2,0.9456440804169769
video_05_dynamic_short,16,3,0.8643457382953181
video_05_dynamic_short,16,1,0.958213716108453
video_05_dynamic_short,16,2,0.9162011173184358
video_05_dynamic_short,17,3,0.9004739336492891
video_05_dynamic_short,17,1,0.9584120982986768
video_05_dynamic_short,17,2,0.9484181568088033
video_05_dynamic_short,18,3,0.9344457687723481
video_05_dynamic_short,18,1,0.9594003747657714
video_05_dynamic_short,18,2,0.9531357684355617
video_05_dynamic_short,19,3,0.9261363636363636
video_05_dynamic_short,19,1,0.9573415765069552
video_05_dynamic_short,19,2,0.9338387319090282
video_05_dynamic_short,20,3,0.9106753812636166
video_05_dynamic_short,20,1,0.9583205638982532
video_05_dynamic_short,20,2,0.8807769591426657
video_05_dynamic_short,21,3,0.9101995565410199
video_05_dynamic_short,21,1,0.9567336989640464
video_05_dynamic_short,21,2,0.8556767158434894
video_05_dynamic_short,22,3,0.9114219114219114
video_05_dynamic_short,22,1,0.9600366076876145
video_05_dynamic_short,22,2,0.9064254522769807
video_05_dynamic_short,23,3,0.9161676646706587
video_05_dynamic_short,23,1,0.960766141489033
video_05_dynamic_short,23,2,0.833130328867235
video_05_dynamic_short,24,3,0.9196538936959209
video_05_dynamic_short,24,1,0.9610307982401005
video_05_dynamic_short,24,2,0.9090909090909091
video_05_dynamic_short,25,3,0.9132653061224489
video_05_dynamic_short,25,1,0.9593859929645027
video_05_dynamic_short,25,2,0.9261053906723198
video_05_dynamic_short,26,3,0.9176470588235294
video_05_dynamic_short,26,1,0.957939354417998
video_05_dynamic_short,26,2,0.9652278177458034
video_05_dynamic_short,27,3,0.9022457067371202
video_05_dynamic_short,27,1,0.957779255319149
video_05_dynamic_short,27,2,0.9663319551092735
video_05_dynamic_short,28,3,0.8985507246376812
video_05_dynamic_short,28,1,0.9577131258457375
video_05_dynamic_short,28,2,0.8562013181545836
video_05_dynamic_short,29,3,0.9053876478318003
video_05_dynamic_short,29,1,0.9567010309278351
video_05_dynamic_short,29,2,0.8436739659367397
video_05_dynamic_short,30,3,0.8927250308261405
video_05_dynamic_short,30,1,0.9558721334259903
video_05_dynamic_short,30,2,0.8184110970996217
video_05_dynamic_short,31,3,0.9193357058125742
video_05_dynamic_short,31,1,0.9564453811029153
video_05_dynamic_short,31,2,0.8136775994417307
video_05_dynamic_short,32,3,0.9392575928008999
video_05_dynamic_short,32,1,0.9545133991537377
video_05_dynamic_short,32,2,0.8053435114503816
video_05_dynamic_short,33,3,0.9444444444444444
video_05_dynamic_short,33,1,0.9563829787234043
video_05_dynamic_short,33,2,0.7883642495784149
video_05_dynamic_short,34,3,0.930327868852459
video_05_dynamic_short,34,1,0.9524147727272727
video_05_dynamic_short,34,2,0.7897674418604651
video_05_dynamic_short,35,3,0.954498448810755
video_05_dynamic_short,35,1,0.9557616839100963
video_05_dynamic_short,35,2,0.7807377049180327
video_05_dynamic_short,36,3,0.945010183299389
video_05_dynamic_short,36,1,0.956381837683232
video_05_dynamic_short,36,2,0.7652270210409745
video_05_dynamic_short,37,3,0.9516460905349794
video_05_dynamic_short,37,1,0.957690928648261
video_05_dynamic_short,37,2,0.765906362545018
video_05_dynamic_short,38,3,0.9494736842105264
video_05_dynamic_short,38,1,0.9555236728837877
video_05_dynamic_short,38,2,0.7493472584856397
video_05_dynamic_short,39,3,0.9503695881731784
video_05_dynamic_short,39,1,0.9551328068916008
video_05_dynamic_short,39,2,0.7538461538461538
video_05_dynamic_short,40,3,0.9547413793103449
video_05_dynamic_short,40,1,0.9553635709143269
video_05_dynamic_short,40,2,0.7396449704142012
video_05_dynamic_short,41,3,0.9447983014861996
video_05_dynamic_short,41,1,0.9566317311167329
video_05_dynamic_short,41,2,0.7327044025157232
video_05_dynamic_short,42,3,0.9442691903259727
video_05_dynamic_short,42,1,0.9545290508841573
video_05_dynamic_short,42,2,0.7312703583061889
video_05_dynamic_short,43,3,0.9498956158663883
video_05_dynamic_short,43,1,0.9554831704668838
video_05_dynamic_short,43,2,0.7205387205387206
video_05_dynamic_short,44,3,0.9455852156057495
video_05_dynamic_short,44,1,0.9542815674891146
video_05_dynamic_short,44,2,0.7194492254733219
video_05_dynamic_short,45,3,0.9555325749741469
video_05_dynamic_short,45,1,0.9545454545454546
video_05_dynamic_short,45,2,0.7125435540069687
video_05_dynamic_short,46,3,0.9438775510204082
video_05_dynamic_short,46,1,0.9522768670309654
video_05_dynamic_short,46,2,0.7229965156794426
video_05_dynamic_short,47,3,0.9506172839506173
video_05_dynamic_short,47,1,0.9550930996714129
video_05_dynamic_short,47,2,0.7217391304347827
video_05_dynamic_short,48,3,0.9477459016393442
video_05_dynamic_short,48,1,0.9562660786475561
video_05_dynamic_short,48,2,0.7165217391304348
video_05_dynamic_short,49,3,0.9426229508196722
video_05_dynamic_short,49,1,0.9539255436785846
video_05_dynamic_short,49,2,0.7217391304347827
video_05_dynamic_short,50,3,0.9488229273285568
video_05_dynamic_short,50,1,0.951905290418054
video_05_dynamic_short,50,2,0.7165217391304348
video_05_dynamic_short,51,3,0.941717791411043
video_05_dynamic_short,51,1,0.9546636937941286
video_05_dynamic_short,51,2,0.7252173913043478
video_05_dynamic_short,52,3,0.9486125385405961
video_05_dynamic_short,52,1,0.9515828677839852
video_05_dynamic_short,52,2,0.72
video_05_dynamic_short,53,3,0.9509906152241918
video_05_dynamic_short,53,1,0.9546986147510296
video_05_dynamic_short,53,2,0.7217391304347827
video_05_dynamic_short,54,3,0.9556962025316456
video_05_dynamic_short,54,1,0.9571267393757051
video_05_dynamic_short,54,2,0.7217391304347827
video_05_dynamic_short,55,3,0.9511158342189161
video_05_dynamic_short,55,1,0.9529898458066942
video_05_dynamic_short,55,2,0.7217391304347827
video_05_dynamic_short,56,3,0.9452201933404941
video_05_dynamic_short,56,1,0.9514490026345502
video_05_dynamic_short,56,2,0.9022435897435898
video_05_dynamic_short,57,3,0.9430719656283566
video_05_dynamic_short,57,1,0.9497354497354498
video_05_dynamic_short,57,2,0.9052969502407705
video_05_dynamic_short,58,3,0.9438943894389439
video_05_dynamic_short,58,1,0.9520365435858393
video_05_dynamic_short,58,2,0.9038461538461539
video_05_dynamic_short,59,3,0.9532497149372862
video_05_dynamic_short,59,1,0.949675943576058
video_05_dynamic_short,59,2,0.8995215311004785
video_05_dynamic_short,60,3,0.9474940334128878
video_05_dynamic_short,60,1,0.9481509721692718
video_05_dynamic_short,60,2,0.9009584664536742
video_05_dynamic_short,61,3,0.9205378973105135
video_05_dynamic_short,61,1,0.9523992322456813
video_05_dynamic_short,61,2,0.8966613672496025
video_05_dynamic_short,62,3,0.8952618453865336
video_05_dynamic_short,62,1,0.9504988488104374
video_05_dynamic_short,62,2,0.8976
video_05_dynamic_short,63,3,0.8986402966625463
video_05_dynamic_short,63,1,0.9499807618314736
video_05_dynamic_short,63,2,0.8949044585987261
video_05_dynamic_short,64,3,0.9324487334137516
video_05_dynamic_short,64,1,0.9517746913580247
video_05_dynamic_short,64,2,0.8961661341853036
video_05_dynamic_short,65,3,0.9299065420560748
video_05_dynamic_short,65,1,0.9516441005802708
video_05_dynamic_short,65,2,0.8949044585987261
video_05_dynamic_short,66,3,0.9338654503990877
video_05_dynamic_short,66,1,0.9497098646034816
video_05_dynamic_short,66,2,0.8963317384370016
video_05_dynamic_short,67,3,0.9483726150392817
video_05_dynamic_short,67,1,0.9466357308584686
video_05_dynamic_short,67,2,0.8964968152866242
video_05_dynamic_short,68,3,0.9380530973451328
video_05_dynamic_short,68,1,0.9507370054305664
video_05_dynamic_short,68,2,0.8950715421303657
video_05_dynamic_short,69,3,0.9390243902439024
video_05_dynamic_short,69,1,0.9514185775359503
video_05_dynamic_short,69,2,0.8950715421303657
video_05_dynamic_short,70,3,0.9496567505720824
video_05_dynamic_short,70,1,0.9510299261562378
video_05_dynamic_short,70,2,0.89792663476874
video_05_dynamic_short,71,3,0.9446366782006921
video_05_dynamic_short,71,1,0.9506412747765255
video_05_dynamic_short,71,2,0.8950715421303657
video_06_dynamic_medium,0,3,0.9137577002053389
video_06_dynamic_medium,0,1,0.9363265306122449
video_06_dynamic_medium,0,2,0.8222222222222222
video_06_dynamic_medium,1,3,0.9224318658280922
video_06_dynamic_medium,1,1,0.9492512479201332
video_06_dynamic_medium,1,2,0.8207547169811321
video_06_dynamic_medium,2,3,0.9157667386609071
video_06_dynamic_medium,2,1,0.9332191780821918
video_06_dynamic_medium,2,2,0.8106508875739645
video_06_dynamic_medium,3,3,0.9239130434782609
video_06_dynamic_medium,3,1,0.921832884097035
video_06_dynamic_medium,3,2,0.7995867768595041
video_06_dynamic_medium,4,3,0.9191011235955057
video_06_dynamic_medium,4,1,0.9255419415645617
video_06_dynamic_medium,4,2,0.8140043763676149
video_06_dynamic_medium,5,3,0.8972602739726028
video_06_dynamic_medium,5,1,0.9331983805668016
video_06_dynamic_medium,5,2,0.7935034802784223
video_06_dynamic_medium,6,3,0.8674418604651163
video_06_dynamic_medium,6,1,0.922497308934338
video_06_dynamic_medium,6,2,0.8055555555555556
video_06_dynamic_medium,7,3,0.8571428571428571
video_06_dynamic_medium,7,1,0.9039351851851852
video_06_dynamic_medium,7,2,0.7859237536656891
video_06_dynamic_medium,8,3,0.8072289156626506
video_06_dynamic_medium,8,1,0.8842482100238663
video_06_dynamic_medium,8,2,0.771513353115727
video_06_dynamic_medium,9,3,0.840782122905028
video_06_dynamic_medium,9,1,0.893569844789357
video_06_dynamic_medium,9,2,0.778816199376947
video_06_dynamic_medium,10,3,0.8380462724935732
video_06_dynamic_medium,10,1,0.8894849785407726
video_06_dynamic_medium,10,2,0.7753164556962026
video_06_dynamic_medium,11,3,0.8640776699029126
video_06_dynamic_medium,11,1,0.8865638766519823
video_06_dynamic_medium,11,2,0.7626582278481012
video_06_dynamic_medium,12,3,0.8802816901408451
video_06_dynamic_medium,12,1,0.8775510204081632
video_06_dynamic_medium,12,2,0.7801857585139319
video_06_dynamic_medium,13,3,0.8514150943396226
video_06_dynamic_medium,13,1,0.8123711340206186
video_06_dynamic_medium,13,2,0.7651933701657458
video_06_dynamic_medium,14,3,0.8617021276595744
video_06_dynamic_medium,14,1,0.8684957426679281
video_06_dynamic_medium,14,2,0.7849462365591398
video_06_dynamic_medium,15,3,0.8477611940298507
video_06_dynamic_medium,15,1,0.9014869888475836
video_06_dynamic_medium,15,2,0.7777777777777778
video_06_dynamic_medium,16,3,0.842443729903537
video_06_dynamic_medium,16,1,0.8874296435272045
video_06_dynamic_medium,16,2,0.78125
video_06_dynamic_medium,17,3,0.8529411764705882
video_06_dynamic_medium,17,1,0.9273461150353178
video_06_dynamic_medium,17,2,0.784741144414169
video_06_dynamic_medium,18,3,0.875
video_06_dynamic_medium,18,1,0.9435840707964602
video_06_dynamic_medium,18,2,0.7743732590529248
video_06_dynamic_medium,19,3,0.8955223880597015
video_06_dynamic_medium,19,1,0.9176755447941889
video_06_dynamic_medium,19,2,0.7410468319559229
video_06_dynamic_medium,20,3,0.855072463768116
video_06_dynamic_medium,20,1,0.9123783031988874
video_06_dynamic_medium,20,2,0.7591036414565826
video_06_dynamic_medium,21,3,0.8731117824773413
video_06_dynamic_medium,21,1,0.9294871794871795
video_06_dynamic_medium,21,2,0.7451523545706371
video_06_dynamic_medium,22,3,0.8606811145510835
video_06_dynamic_medium,22,1,0.910394265232975
video_06_dynamic_medium,22,2,0.7569060773480663
video_06_dynamic_medium,23,3,0.862876254180602
video_06_dynamic_medium,23,1,0.9102296450939458
video_06_dynamic_medium,23,2,0.7546666666666667
video_06_dynamic_medium,24,3,0.8333333333333334
video_06_dynamic_medium,24,1,0.902676399026764
video_06_dynamic_medium,24,2,0.7419354838709677
video_06_dynamic_medium,25,3,0.8619246861924686
video_06_dynamic_medium,25,1,0.8676470588235294
video_06_dynamic_medium,25,2,0.7393617021276596
video_06_dynamic_medium,26,3,0.8401826484018264
video_06_dynamic_medium,26,1,0.8785046728971962
video_06_dynamic_medium,26,2,0.7547683923705722
video_06_dynamic_medium,27,3,0.8433179723502304
video_06_dynamic_medium,27,1,0.8776978417266187
video_06_dynamic_medium,27,2,0.7386666666666667
video_06_dynamic_medium,28,3,0.8646288209606987
video_06_dynamic_medium,28,1,0.860655737704918
video_06_dynamic_medium,28,2,0.7453083109919572
video_06_dynamic_medium,29,3,0.8634538152610441
video_06_dynamic_medium,29,1,0.8457943925233645
video_06_dynamic_medium,29,2,0.7433155080213903
video_06_dynamic_medium,30,3,0.8235294117647058
video_06_dynamic_medium,30,1,0.8415300546448088
video_06_dynamic_medium,30,2,0.7433155080213903
video_06_dynamic_medium,31,3,0.8888888888888888
video_06_dynamic_medium,31,1,0.8466257668711656
video_06_dynamic_medium,31,2,0.7493261455525606
video_06_dynamic_medium,32,3,0.8698630136986302
video_06_dynamic_medium,32,1,0.83125
video_06_dynamic_medium,32,2,0.7453083109919572
video_06_dynamic_medium,33,3,0.8668941979522184
video_06_dynamic_medium,33,1,0.8301886792452831
video_06_dynamic_medium,33,2,0.7493261455525606
video_06_dynamic_medium,34,3,0.865979381443299
video_06_dynamic_medium,34,1,0.8301886792452831
video_06_dynamic_medium,34,2,0.7493261455525606
video_06_dynamic_medium,35,3,0.8655172413793103
video_06_dynamic_medium,35,1,0.825
video_06_dynamic_medium,35,2,0.7493261455525606
video_06_dynamic_medium,36,3,0.8576388888888888
video_06_dynamic_medium,36,1,0.8301886792452831
video_06_dynamic_medium,36,2,0.7493261455525606
video_06_dynamic_medium,37,3,0.8833922261484098
video_06_dynamic_medium,37,1,0.8301886792452831
video_06_dynamic_medium,37,2,0.7493261455525606
video_06_dynamic_medium,38,3,0.8790035587188612
video_06_dynamic_medium,38,1,0.8238993710691824
video_06_dynamic_medium,38,2,0.7493261455525606
video_06_dynamic_medium,39,3,0.8709677419354839
video_06_dynamic_medium,39,1,0.8407643312101911
video_06_dynamic_medium,39,2,0.7493261455525606
video_06_dynamic_medium,40,3,0.8880597014925373
video_06_dynamic_medium,40,1,0.8461538461538461
video_06_dynamic_medium,40,2,0.7473118279569892
video_06_dynamic_medium,41,3,0.875
video_06_dynamic_medium,41,1,0.8397435897435898
video_06_dynamic_medium,41,2,0.7493261455525606
video_06_dynamic_medium,42,3,0.8681318681318682
video_06_dynamic_medium,42,1,0.8461538461538461
video_06_dynamic_medium,42,2,0.7513513513513513
video_06_dynamic_medium,43,3,0.8969465648854962
video_06_dynamic_medium,43,1,0.8198757763975155
video_06_dynamic_medium,43,2,0.7493261455525606
video_06_dynamic_medium,44,3,0.915057915057915
video_06_dynamic_medium,44,1,0.8198757763975155
video_06_dynamic_medium,44,2,0.7473118279569892
video_06_dynamic_medium,45,3,0.8576779026217228
video_06_dynamic_medium,45,1,0.8238993710691824
video_06_dynamic_medium,45,2,0.7493261455525606
